X,Y,Z,VX,VY,VZ
78109993.35190853,-128848599.1166749,15957.40448192507,24.96115321118245,15.36423471221422,-0.0006636250872462668
80255264.61136055,-127502837.6208902,15911.27405025065,24.69670132636998,15.78681102568262,-0.0004025880435882812
82377379.49825563,-126120785.3690603,15887.84508746862,24.42517162131318,16.2042783865625,-0.0001412726015477261
84475738.23478124,-124702888.1130256,15886.33738273382,24.14683464831889,16.61654633091552,0.0001018861849280128
86549763.81791344,-123249596.9482943,15904.44801942259,23.8619442840099,17.02358019428853,0.0003103247418314581
88598899.93425846,-121761363.9233736,15938.57083277404,23.57072365642822,17.42539055663825,0.0004706087433712369
90622607.8748121,-120238638.6794547,15984.10432502627,23.27335600544946,17.82202031258401,0.0005732296350036137
92620362.85184497,-118681866.2475461,16035.81059419364,22.96997986606931,18.21353098939496,0.0006130002011150992
94591650.0660509,-117091486.0308432,16088.19307917356,22.66068805445376,18.59998908838429,0.0005890995363637686
96535960.84552702,-115467931.9441751,16135.8635949716,22.34553034900583,18.98145308975478,0.0005047804061693029
98452789.17518516,-113811633.6125521,16173.86973744631,22.02451980919892,19.35796213838064,0.0003667488560799015
100341628.911033,-112123018.4269388,16197.95638862252,21.69764214609657,19.72952773643752,0.0001842750090519374
102201971.8887139,-110402514.1464418,16204.74324882776,21.36486676243762,20.09612952811547,-3.183464072087361e-05
104033306.9901192,-108650551.6748616,16191.81383638084,21.02615756179986,20.45771543404575,-0.0002702290977314448
105835120.0677076,-106867567.6621181,16157.72628942877,20.68148174013595,20.81420536608014,-0.0005198087356976799
107606894.4983823,-105054006.6828707,16101.96759115905,20.33081545863184,21.1654970147839,-0.000770230187463028
109348112.0824229,-103210322.8874381,16024.87746496499,19.97414619548137,21.51147200462955,-0.001012107907604864
111058254.0197762,-101336981.1583536,15927.56615947932,19.61147232171622,21.85200098106638,-0.001236967250809684
112736801.7641592,-99434457.9096081,15811.84375952184,19.24280088036521,22.18694667830788,-0.001437041710232734
114383237.6488325,-97503241.72662434,15680.16993518919,18.86814471966089,22.5161644944947,-0.001605020704833038
115997045.2801505,-95543834.0684185,15535.62367022038,18.48752019052931,22.83950049322411,-0.001733857865588107
117577709.8022764,-93556750.24447054,15381.88285635412,18.10094668755448,23.15678712958894,-0.001816753865945486
119124718.2505417,-91542520.8319,15223.19358818606,17.70844938652973,23.46783752837958,-0.001847431319610848
120637560.3252591,-89501693.5936264,15064.29926224425,17.31006641088666,23.77243997151909,-0.001820803857688347
122115729.9993507,-87434835.7692123,14910.29323735833,16.90586094353073,24.07035532860674,-0.001734071567550899
123558728.3509509,-85342536.33338861,14766.36223614588,16.49593706155257,24.36132098632687,-0.001588114880084035
124966067.7939541,-83225407.51692012,14637.40875772387,16.08045536118291,24.64506435158111,-0.001388818911568279
126337277.4234261,-81084084.72272718,14527.58243601769,15.65964195931,24.92132616311662,-0.001147752904316235
127671908.6135738,-78919224.15329565,14439.80118032172,15.23378449464818,25.18988894640364,-0.0008816580713908451
128969539.605857,-76731498.0716064,14375.37561288849,14.80321292904009,25.45060167638835,-0.00061059324760393
130229777.9239276,-74521588.42902681,14333.83723521978,14.36826975207984,25.70339174091196,-0.0003551968066357603
131452260.0929951,-72290180.16491453,14313.0103799887,13.92927910491045,25.94826059176336,-0.0001339361614256518
132636648.9832775,-70037955.4827379,14309.29253529385,13.48652382308659,26.18526655319552,3.886617348314303e-05
133782629.6777281,-67765589.89816456,14318.05817391351,13.04023439583915,26.41450232909589,0.0001539096828206965
134889904.8637794,-65473750.20053333,14334.09557491168,12.59058842220015,26.6360741083518,0.000206857693321183
135958190.484875,-63163094.01033863,14352.01205087826,12.13771642503466,26.85008579379339,0.0001977321536763554
136987212.022233,-60834270.45945723,14366.57648742944,11.68171008833363,27.05662863992208,0.000130115152328969
137976701.5032505,-58487921.57988244,14372.99235729501,11.22263060220396,27.25577494039494,1.035809328620019e-05
138926395.2044849,-56124684.11870599,14367.10527342558,10.76051636655201,27.44757426347514,-0.0001531410130155564
139836031.9946486,-53745191.60317846,14345.55072470754,10.29539014587091,27.63205133953305,-0.0003506035776847938
140705352.2803199,-51350076.52728817,14305.84597819671,9.827265883069632,27.80920536057041,-0.0005714981144979703
141534097.5239717,-48939972.53500862,14246.42961541936,9.356155088266986,27.97901077680724,-0.0008051204141867885
142322010.2813954,-46515516.46859206,14166.6542978622,8.88207238416675,28.14141960385425,-0.001041088155831815
143068834.6619951,-44077350.16190504,14066.74221054465,8.405039663209642,28.29636493562035,-0.001269703056697935
143774317.0730062,-41626121.90038832,13947.71615625359,7.925088461689122,28.44376501938449,-0.001482149575938507
144438207.0884575,-39162487.53432669,13811.32063720934,7.442260497381226,28.58352706327556,-0.001670531146466203
145060258.2960377,-36687111.30436837,13659.94565009698,6.956606706888963,28.71554996588695,-0.00182777975242665
145640229.0191122,-34200666.50136439,13496.56152574345,6.468185453584105,28.83972533727535,-0.001947503403162187
146177882.8807398,-31703836.12587269,13324.66660963185,5.977060836034847,28.95593645195307,-0.002023857159800357
146672989.2664782,-29197313.72936163,13148.24144174717,5.48330224562905,29.06405512338615,-0.002051539936083202
147125323.8507166,-26681804.59990062,12971.69367048889,4.986986515590547,29.16393699262066,-0.002026031916379623
147534669.4715631,-24158027.38072699,12799.76792396046,4.488204061006515,29.25541652098691,-0.001944185147513267
147900817.747516,-21626716.05073059,12637.38670518249,3.987069994312403,29.33830413940681,-0.001805232447612326
148223571.8615835,-19088621.92834225,12489.38790937699,3.483739765116596,29.41238925247901,-0.00161214141157906
148502750.7864407,-16544515.01404131,12360.14112972561,2.97842602448541,29.47745313927347,-0.00137298553942955
148738194.7827081,-13995183.70740575,12253.06643447373,2.471409824697201,29.53329362282655,-0.001101706929368618
148929771.3050965,-11441431.99226617,12170.14039366925,1.963037511873599,29.57975778339288,-0.0008175406538555308
149077379.809998,-8884073.8105607,12111.52510836395,1.453698190957277,29.61677211052114,-0.0005427442569487795
149180953.8836547,-6323925.426036526,12075.45281351777,0.9437858033942376,29.64435691386501,-0.0002991083824337437
149240459.8835357,-3761797.521177415,12058.42176232254,0.4336589578545558,29.66261779707402,-0.0001044748943392904
149255892.5528458,-1198488.909283339,12055.64581293438,-0.07638697645271372,29.67171840447543,2.949238383642694e-05
149227269.0412281,1365217.022973933,12061.62094948278,-0.5861285889043785,29.67184674682834,9.77818099183736e-05
149154622.9227134,3928553.132103961,12070.66783219134,-1.095406895646226,29.6631869659963,0.0001011178222203313
149037999.2776613,6490767.356067292,12077.36266078753,-1.604111685896436,29.64590210640064,4.442217472089283e-05
148877451.1978649,9051120.530423917,12076.83285737876,-2.112165218339155,29.62012720807288,-6.46935812707028e-05
148673037.5702934,11608883.92398231,12064.93666134682,-2.619509294329498,29.58596903601175,-0.000217081383436124
148424821.7932684,14163336.89945809,12038.36056832783,-3.126096548830681,29.54350871285903,-0.0004028143629888348
148132871.0924023,16713764.83368975,11994.66497147456,-3.631885055988142,29.4928048120178,-0.0006116500570279015
147797256.2091022,19259457.28286374,11932.29776101373,-4.136834877804476,29.43389585617492,-0.0008333290002440208
147418051.3453252,21799706.3322959,11850.58551355731,-4.640905438050929,29.36680212823767,-0.001057807293719293
146995334.3231192,24333805.08552223,11749.70550675504,-5.144053121378327,29.29152716069131,-0.001275471901635683
146529186.9470561,26861046.28369297,11630.63959226012,-5.646228993966163,29.20805931999134,-0.001477343230053663
146019695.5511449,29380721.07448238,11495.11184542067,-6.147376863189003,29.11637369219592,-0.001655243511361704
145466951.6876661,31892117.95418088,11345.51409181766,-6.647431977308857,29.0164341623377,-0.001801905598675546
144871052.8939336,34394521.88478269,11184.82505862415,-7.146320528338407,28.90819530563736,-0.001911012105194843
144232103.4705652,36887213.54775616,11016.52864873409,-7.643959833514872,28.79160357155143,-0.001977181978253029
143550215.2305551,39369468.65181279,10844.53403416462,-8.140258721076943,28.66659728340153,-0.001995952248892152
142825508.2344636,41840557.17923608,10673.09490178339,-8.635117303410683,28.53310520397982,-0.001963830476432449
142058111.61053,44299742.45074298,10506.71771991812,-9.128425036292247,28.39104384773527,-0.001878513371959656
141248164.6612734,46746279.93206641,10350.04032038897,-9.620055823764368,28.24031440841517,-0.001739370650444272
140395818.5594942,49179415.82147191,10207.65458324924,-10.1098591520676,28.08080116989855,-0.001548260216731379
139501238.9885504,51598385.66984617,10083.84516168013,-10.59764724003259,27.91237444780598,-0.001310635994697051
138564609.9954484,54002413.5867323,9982.227807246149,-11.08318044972384,27.73490182878248,-0.00103669957720065
137586138.9892355,56390712.8821505,9905.30461782217,-11.56615660382625,27.54827035197454,-0.0007420590295943441
136566062.192704,58762489.05660618,9854.009868327528,-12.04621265635124,27.35241781952289,-0.0004471677018678122
135504649.1417457,61116945.59120716,9827.377492114902,-12.52294576768181,27.1473641874487,-0.0001750349258227146
134402204.523096,63453291.94135319,9822.474513836203,-12.9959526770977,26.93322874282613,5.250550978352919e-05
133259066.2380377,65770751.96917988,9834.676345091311,-13.46487481511795,26.71022210470163,0.0002187085869564953
132075599.9738473,68068570.59763017,9858.229916445913,-13.92943123886113,26.47861453255453,0.0003144386775648655
130852191.9093059,70346017.17782168,9886.940275654197,-14.38942806891272,26.23869443759638,0.0003384717165619833
129589241.5988798,72602385.45484728,9914.797221828252,-14.84474621989732,25.99073342946206,0.0002959507167652475
128287156.4797672,74836991.15146899,9936.426671169698,-15.29531816151596,25.73496674479298,0.0001960640553875237
126946348.4494891,77049168.53103684,9947.344472043216,-15.74110472323633,25.47158850372101,4.99182165096812e-05
125567232.2058662,79238266.99517623,9944.053592838349,-16.18207803870373,25.20075619067284,-0.0001309260061468365
124150224.7425211,81403648.25048283,9924.045382283628,-16.61821173296405,24.92259851146243,-0.0003352317474050182
122695745.4336143,83544684.15400143,9885.75648675114,-17.04947671758409,24.63722280822151,-0.0005523736028827386
121204216.3241087,85660755.1140082,9828.513756033031,-17.47584026055825,24.34472036611468,-0.0007723633806211438
119676062.4324616,87751248.84687382,9752.481554832308,-17.8972663523798,24.045169392563,-0.0009857926351042323
118111712.0153001,89815559.30807483,9658.613458789883,-18.3137160587767,23.73863618871343,-0.001183801350693514
116511596.8281121,91853085.67421584,9548.603603087366,-18.7251471975124,23.42517529298748,-0.001358121011643121
114876152.4497204,93863231.32055016,9424.83088826388,-19.13151319690503,23.10482934430175,-0.001501194276356088
113205818.7337775,95845402.79480216,9290.290442943571,-19.53276135337956,22.7776291974544,-0.0016063443131209
111501040.4230341,97799008.8208474,9148.509669400752,-19.92883087318237,22.44359450630709,-0.001667956224062905
109762267.9291807,99723459.37003732,9003.449208058417,-20.31965104037424,22.10273466456186,-0.001681641532462308
107989958.2605344,101618164.8175869,8859.39069724828,-20.70513961632329,21.75504976858397,-0.001644381242202897
106184576.0857487,103482535.1695881,8720.812203161418,-21.08520121685947,21.40053124007817,-0.001554675625999202
104346594.9599241,105315979.3230386,8592.248421646655,-21.45972504661627,21.0391619807242,-0.001412758345048282
102476498.8046279,107117904.3304709,8478.12704795599,-21.82858113969941,20.67091644578747,-0.001220945365201231
100574783.8060516,108887714.7057789,8382.567183554173,-22.19161434665321,20.29576179004951,-0.0009841690396692473
98641960.93762356,110624811.94564,8309.12402355671,-22.54863597406234,19.91366211909099,-0.0007106737462097001
96678559.26268342,112328594.6464756,8260.471895433962,-22.89941450344943,19.52458846620465,-0.0004127027498395108
94685129.95139948,113998459.8116348,8238.041132546961,-23.2436691952561,19.1285365615425,-0.0001067994418662011
92662250.50992449,115633806.0205552,8241.664942488074,-23.58107270848892,18.72555166419039,0.0001868202079293724
90610528.16437007,117234038.855038,8269.338322244585,-23.91126881628534,18.31575447637858,0.0004462798575906035
88530600.99365655,118798578.2195458,8317.210655018687,-24.23390626118362,17.89935697506777,0.0006513580788762852
86423135.70549993,120326866.1765047,8379.890436187387,-24.54868039786331,17.47665714186993,0.0007871770777807541
84288822.03692518,121818373.2851018,8451.032204836607,-24.8553668856022,17.0480102896659,0.0008468039323812349
82128365.10848852,123272601.7846907,8524.059285700321,-25.15383388370514,16.61378726726035,0.000831699551724796
79942477.77858537,124689085.2018933,8592.830461576581,-25.44403061784453,16.17433615981142,0.0007500831176594502
77731874.69761108,126067385.2675109,8652.110563978553,-25.72596158295805,15.72995950186737,0.0006142389434966589
75497268.74841431,127407087.6377557,8697.80620443821,-25.99965901358167,15.28090891578092,0.0004379386251320838
73239369.61153923,128707797.7201218,8727.010595068336,-26.26516210992225,14.82739167454785,0.0002346602638860773
70958883.72895168,129969137.3177068,8737.934269584715,-26.52250541276386,14.36958198849061,1.670847303447687e-05
68656514.92747004,131190742.254817,8729.79101651162,-26.77171470933534,13.90763180400191,-0.0002049927958927
66332965.17580552,132372260.8168893,8702.683932229877,-27.01280754162519,13.44167863791129,-0.0004207382957481798
63988935.19666415,133513352.716167,8657.512204036117,-27.24579567459685,12.97184993802594,-0.0006217574417481941
61625124.85073744,134613688.3002663,8595.901645854115,-27.47068766484928,12.49826447525776,-0.0007999685154942426
59242233.33711464,135672947.784606,8520.15145469457,-27.68749040632031,12.02103166770958,-0.0009478586275770696
56840959.32607367,136690820.3730578,8433.184507332742,-27.89620909704693,11.54024983561053,-0.001058523938093359
54422001.16833676,137667003.2166211,8338.487332120538,-28.09684551725013,11.05600434869565,-0.001125864633857887
51986057.3177266,138601200.2376067,8240.027796268463,-28.28939488271142,10.5683664835234,-0.001144897388216215
49533827.06823754,139493120.9068222,8142.142795555294,-28.47384182076938,10.07739354140973,-0.00111212645875991
47066011.65260842,140342479.093441,8049.393675394356,-28.65015613561912,9.583130411070028,-0.001025909588303175
44583315.69489788,141148992.1069198,7966.392091676593,-28.81828891973891,9.085612397831431,-0.0008867707308435335
42086448.97405211,141912380.0246136,7897.601849168539,-28.97816925025922,8.58486894310608,-0.0006976438177281885
39576128.45162832,142632365.3682519,7847.122121326625,-29.12970132741856,8.080927961942434,-0.0004640648414402371
37053080.54032348,143308673.1853431,7818.455216906965,-29.27276170554833,7.573820953158229,-0.0001943413679490469
34518043.6145185,143941031.6305088,7814.260478012264,-29.4071964864614,7.063589635025576,0.0001003012536031633
31971770.74489638,144529173.2282133,7836.09907964617,-29.53281914999121,6.550295288043901,0.0004056781122172559
29415032.52668554,145072837.0963371,7884.186380840838,-29.64941100898787,6.034031727686231,0.0007049037962358895
26848619.64042993,145571772.4355181,7957.189914956689,-29.75672755683284,5.514941333297075,0.0009792404944759523
24273344.48438067,146025743.4242969,8052.135675393045,-29.85451405351465,4.993230707186817,0.001209782879122212
21690041.01554097,146434535.2243345,8164.496489338577,-29.942531162466,4.469179445469631,0.001379944864250415
19099562.08159255,146797960.1785884,8288.512644514441,-30.02058612576785,3.943134818870554,0.001478216322228221
16502774.16465626,147115862.8073839,8417.728684097528,-30.08855958247799,3.415489391200121,0.001500237402153992
13900550.39141738,147388122.2890312,8545.646473690867,-30.14641744044306,2.886646729542906,0.001449310236631973
11293763.35641812,147614651.8743207,8666.344195969403,-30.19420336603092,2.356986881779367,0.001335137891463778
8683279.291119944,147795395.7339344,8774.929708383977,-30.23201657019344,1.826842925044086,0.001171405640022161
6069954.42765403,147930324.4544019,8867.771008826792,-30.25998500002863,1.296493216172387,0.0009732039621924704
3454633.535495603,148019430.4621331,8942.52705192566,-30.27824300161267,0.7661665667565672,0.0007550741507353909
838150.0242423416,148062724.2261017,8998.048401109874,-30.28691767109837,0.2360539793980811,0.000529955436121235
-1778673.149249127,148060231.5403203,9034.222200654449,-30.28612356566069,-0.293678883371037,0.0003089067877765778
-4395022.387427888,148011991.7827094,9051.81612276286,-30.27596317933092,-0.8228819265981664,0.0001013097246240768
-7010092.543311029,147918056.8532945,9052.350193619728,-30.25653030177635,-1.351414724625512,-8.473023141869485e-05
-9623086.342348227,147778490.4583156,9038.004278674722,-30.22791400155745,-1.879144314186065,-0.0002419862554082775
-12233214.1185709,147593367.452669,9011.554990768433,-30.19020171900108,-2.405945896363809,-0.0003638419419065286
-14839693.74370383,147362773.0315006,8976.327544525266,-30.14348051852714,-2.931705450709676,-0.0004442216797571064
-17441750.56409674,147086801.6527956,8936.14381928742,-30.0878359576034,-3.456323154527665,-0.0004777501530497386
-20038617.12986007,146765555.6730691,8895.246840327978,-30.02334841867193,-3.979716395689743,-0.0004601341199430564
-22629532.50736836,146399143.7854902,8858.184348329902,-29.95008723454397,-4.501821131228005,-0.0003887149567105563
-25213741.01929334,145987679.4518552,8829.64069955051,-29.86810350886405,-5.022590525368637,-0.0002630917238928276
-27790490.35695899,145531279.5923398,8814.216724157333,-29.77742302555309,-5.541990311673212,-8.567865615072279e-05
-30359029.14033255,145030063.8124398,8816.169283218682,-29.67804079900872,-6.059991103384204,0.0001379398825651634
-32918604.1239037,144484154.3926196,8839.132490441203,-29.56991847463719,-6.576558641010185,0.0003989496484138044
-35468457.32119033,143893677.1604623,8885.847494132817,-29.45298505526282,-7.091643345363905,0.0006855613896035173
-38007823.32822617,143258763.2514014,8957.926423601806,-29.32714069445822,-7.605170347544201,0.0009835362967840489
-40535927.08701363,142579551.6869477,9055.671157695351,-29.19226300461569,-8.11703058085364,0.001276921082228544
-43051982.29175907,141856192.6722187,9177.963552609086,-29.04821563874188,-8.627073044120014,0.001548967683913993
-45555190.64651715,141088851.5046199,9322.243995837867,-28.89485952498919,-9.135098488265104,0.001783265936699419
-48044742.23218224,140277712.9294065,9484.598502509296,-28.73206739122086,-9.64085568140722,0.001965125327606287
-50519817.27061585,139422985.6257294,9659.974529542029,-28.5597414177306,-10.14404258810786,0.002083149904606341
-52979589.47977727,138524906.2784323,9842.533214181662,-28.37783184198857,-10.64431517223333,0.002130763079191578
-55423230.92186581,137583742.5069584,10026.11627432704,-28.18635202335684,-11.14130500150607,0.002107257759737635
-57849917.8067982,136599793.960053,10204.76692460477,-27.98538469996464,-11.63464338967873,0.002017937770745881
-60258836.33041183,135573391.2430468,10373.21599999815,-27.77507635987014,-12.1239862587087,0.001873175701796903
-62649187.54604622,134504892.9181554,10527.24727444351,-27.55562112580023,-12.60903284636574,0.001686633640635371
-65020190.57733002,133394681.3268941,10663.89270613343,-27.32723957477029,-13.08953389062677,0.001473211348700154
-67371084.01983209,132243158.1735997,10781.46026855707,-27.09015897914193,-13.56528934144975,0.001247305063743376
-69701125.86926231,131050740.6380333,10879.43816457689,-26.84459943529457,-14.03613916194054,0.001021716923193416
-72009592.56127746,129817858.4137182,10958.33501817286,-26.5907671298997,-14.5019518257652,0.0008072472029914124
-74295777.69916609,128544951.7036173,11019.50847823918,-26.32885351405101,-14.96261411991242,0.0006127957003654316
-76558990.88451713,127232469.9663917,11065.016005449,-26.05903811601006,-15.41802414613954,0.0004457349809827704
-78798556.86663876,125880871.1086473,11097.50196416676,-25.78149277318263,-15.86808798662214,0.0003123476858322149
-81013815.05468807,124490620.8182983,11120.11969257146,-25.49638555158506,-16.31271966958005,0.0002181787646753364
-83204119.30839545,123062191.784517,11136.47662730515,-25.20388309766887,-16.75184368408372,0.0001682036459733638
-85368837.82994285,121596062.6246563,11150.58357042819,-24.90415049495732,-17.18539906531554,0.0001667474950357573
-87507352.91089515,120092716.4344273,11166.78484588861,-24.59734797032242,-17.61334379063662,0.0002171208154155835
-89619060.24805364,118552639.0023251,11189.6448777914,-24.2836242240196,-18.03565785137618,0.0003209821691063652
-91703367.55356091,116976316.884955,11223.77067700773,-23.96310694389427,-18.45234307259382,0.0004775140829220703
